Sprs_0001	len=368	ExpAA=88.22	First60=0.00	PredHel=4	Topology=i85-107o117-134i190-212o250-272i
Sprs_3180	len=206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3181	len=1100	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3182	len=1205	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3183	len=60	ExpAA=21.72	First60=21.72	PredHel=1	Topology=i17-39o
Sprs_3184	len=276	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Sprs_3185	len=170	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Sprs_3186	len=616	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
Sprs_3187	len=603	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_3188	len=308	ExpAA=68.36	First60=20.11	PredHel=3	Topology=o20-42i180-202o212-234i
Sprs_3189	len=811	ExpAA=22.41	First60=0.00	PredHel=1	Topology=i181-203o
Sprs_3190	len=1026	ExpAA=80.48	First60=0.01	PredHel=3	Topology=o588-610i674-691o986-1008i
Sprs_3191	len=579	ExpAA=0.57	First60=0.40	PredHel=0	Topology=o
Sprs_3192	len=612	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3193	len=2083	ExpAA=13.36	First60=13.35	PredHel=0	Topology=o
Sprs_3194	len=429	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3195	len=459	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_3196	len=410	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3197	len=279	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3198	len=1447	ExpAA=0.44	First60=0.00	PredHel=0	Topology=o
Sprs_3199	len=1001	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3200	len=359	ExpAA=0.52	First60=0.06	PredHel=0	Topology=o
Sprs_3201	len=190	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3202	len=270	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_3203	len=350	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3204	len=339	ExpAA=1.19	First60=0.00	PredHel=0	Topology=o
Sprs_3205	len=428	ExpAA=0.68	First60=0.67	PredHel=0	Topology=o
Sprs_3206	len=707	ExpAA=0.18	First60=0.18	PredHel=0	Topology=o
Sprs_3207	len=644	ExpAA=236.24	First60=0.00	PredHel=11	Topology=i112-134o206-228i235-257o270-292i297-319o391-413i426-448o458-480i487-509o524-543i555-574o
Sprs_3208	len=533	ExpAA=1.20	First60=1.19	PredHel=0	Topology=o
Sprs_3209	len=333	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3210	len=1186	ExpAA=0.50	First60=0.01	PredHel=0	Topology=o
Sprs_3211	len=226	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_3212	len=299	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3213	len=806	ExpAA=175.77	First60=22.55	PredHel=8	Topology=o15-34i59-81o85-107i114-133o153-175i380-397o407-429i434-456o
Sprs_3214	len=821	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Sprs_3215	len=115	ExpAA=0.34	First60=0.34	PredHel=0	Topology=o
Sprs_3216	len=950	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_3217	len=301	ExpAA=0.45	First60=0.44	PredHel=0	Topology=o
Sprs_3218	len=1002	ExpAA=2.24	First60=2.07	PredHel=0	Topology=o
Sprs_3219	len=334	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3220	len=465	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3221	len=246	ExpAA=52.84	First60=3.96	PredHel=0	Topology=o
Sprs_3222	len=298	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3223	len=149	ExpAA=0.11	First60=0.11	PredHel=0	Topology=i
Sprs_3224	len=82	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Sprs_3225	len=145	ExpAA=4.20	First60=4.20	PredHel=0	Topology=o
Sprs_3226	len=168	ExpAA=0.59	First60=0.58	PredHel=0	Topology=o
Sprs_3227	len=1232	ExpAA=1.83	First60=0.00	PredHel=0	Topology=o
Sprs_3228	len=223	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3229	len=1476	ExpAA=148.57	First60=19.67	PredHel=5	Topology=i42-64o332-354i361-383o387-409i545-567o
Sprs_3230	len=1412	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Sprs_3231	len=698	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3232	len=592	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_3233	len=376	ExpAA=88.55	First60=17.34	PredHel=4	Topology=i42-64o84-105i118-140o194-216i
Sprs_3234	len=250	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3235	len=115	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3236	len=368	ExpAA=0.26	First60=0.06	PredHel=0	Topology=o
Sprs_3237	len=340	ExpAA=0.12	First60=0.11	PredHel=0	Topology=o
Sprs_3238	len=122	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3239	len=160	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3240	len=625	ExpAA=221.67	First60=0.00	PredHel=10	Topology=i86-108o145-167i193-210o230-252i339-361o381-403i410-432o516-538i551-573o588-610i
Sprs_3241	len=276	ExpAA=90.38	First60=21.22	PredHel=4	Topology=o20-39i64-86o101-123i210-232o
Sprs_3242	len=832	ExpAA=15.88	First60=0.00	PredHel=0	Topology=o
Sprs_3243	len=318	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3244	len=269	ExpAA=64.27	First60=20.58	PredHel=3	Topology=o15-36i132-154o174-196i
Sprs_3245	len=894	ExpAA=0.50	First60=0.00	PredHel=0	Topology=o
Sprs_3246	len=1058	ExpAA=173.96	First60=0.00	PredHel=6	Topology=o109-131i186-208o223-240i252-274o284-306i476-495o
Sprs_3247	len=624	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Sprs_3248	len=479	ExpAA=188.92	First60=18.82	PredHel=8	Topology=i41-60o111-133i140-159o174-196i209-231o246-265i278-300o304-326i
Sprs_3249	len=466	ExpAA=7.26	First60=0.00	PredHel=0	Topology=o
Sprs_3250	len=1230	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3251	len=323	ExpAA=0.83	First60=0.31	PredHel=0	Topology=o
Sprs_3252	len=426	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3253	len=698	ExpAA=24.21	First60=0.00	PredHel=0	Topology=o
Sprs_3254	len=562	ExpAA=22.83	First60=3.34	PredHel=1	Topology=i57-79o
Sprs_3255	len=999	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3256	len=290	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Sprs_3257	len=496	ExpAA=27.23	First60=0.00	PredHel=0	Topology=o
Sprs_3258	len=443	ExpAA=2.23	First60=0.00	PredHel=0	Topology=o
Sprs_3259	len=261	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3260	len=1471	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3261	len=226	ExpAA=5.66	First60=5.66	PredHel=0	Topology=o
Sprs_3262	len=607	ExpAA=0.11	First60=0.01	PredHel=0	Topology=o
Sprs_3263	len=398	ExpAA=0.93	First60=0.00	PredHel=0	Topology=o
Sprs_3264	len=346	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3265	len=456	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3266	len=1237	ExpAA=0.33	First60=0.00	PredHel=0	Topology=o
Sprs_3267	len=554	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_3268	len=598	ExpAA=245.12	First60=0.01	PredHel=11	Topology=o122-144i156-173o188-210i281-303o318-340i377-399o414-432i439-461o476-495i508-530o540-562i
Sprs_3269	len=252	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3270	len=550	ExpAA=100.10	First60=0.00	PredHel=3	Topology=i72-94o174-196i209-243o
Sprs_3271	len=3895	ExpAA=0.52	First60=0.00	PredHel=0	Topology=o
Sprs_3272	len=442	ExpAA=20.13	First60=0.00	PredHel=1	Topology=i187-209o
Sprs_3273	len=187	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3274	len=148	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_3275	len=223	ExpAA=34.27	First60=16.38	PredHel=0	Topology=o
Sprs_3276	len=366	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3277	len=548	ExpAA=47.35	First60=0.00	PredHel=2	Topology=o138-160i274-296o
Sprs_3278	len=560	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_3279	len=491	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_3280	len=588	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3281	len=907	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3282	len=589	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3283	len=106	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3284	len=918	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3285	len=344	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_3286	len=252	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3287	len=247	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3288	len=1650	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Sprs_3289	len=550	ExpAA=278.42	First60=28.63	PredHel=13	Topology=o10-27i48-70o74-96i117-139o154-176i185-207o227-246i258-280o300-322i351-370o375-397i409-431o451-473i
Sprs_3290	len=482	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3291	len=531	ExpAA=22.40	First60=0.01	PredHel=1	Topology=o489-511i
Sprs_3292	len=1267	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Sprs_3293	len=228	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3294	len=904	ExpAA=0.10	First60=0.09	PredHel=0	Topology=o
Sprs_3295	len=409	ExpAA=0.09	First60=0.09	PredHel=0	Topology=o
Sprs_3296	len=455	ExpAA=0.06	First60=0.01	PredHel=0	Topology=o
Sprs_3297	len=171	ExpAA=0.06	First60=0.04	PredHel=0	Topology=o
Sprs_3298	len=763	ExpAA=232.15	First60=0.00	PredHel=11	Topology=i362-384o394-416i440-462o477-499i506-528o548-567i580-602o625-647i668-685o691-713i726-745o
Sprs_3299	len=1103	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Sprs_3300	len=747	ExpAA=21.96	First60=0.00	PredHel=1	Topology=o555-577i
Sprs_3301	len=755	ExpAA=0.37	First60=0.00	PredHel=0	Topology=o
Sprs_3302	len=308	ExpAA=0.08	First60=0.03	PredHel=0	Topology=o
Sprs_3303	len=719	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3304	len=473	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3305	len=1026	ExpAA=0.46	First60=0.00	PredHel=0	Topology=o
Sprs_3306	len=91	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Sprs_3307	len=619	ExpAA=60.64	First60=1.32	PredHel=0	Topology=o
Sprs_3308	len=104	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3309	len=1502	ExpAA=0.19	First60=0.16	PredHel=0	Topology=o
Sprs_3310	len=233	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3311	len=2111	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3312	len=55	ExpAA=19.58	First60=19.58	PredHel=1	Topology=o15-37i
Sprs_3313	len=809	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3314	len=916	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3315	len=206	ExpAA=0.01	First60=0.00	PredHel=0	Topology=i
Sprs_3316	len=1065	ExpAA=362.43	First60=23.56	PredHel=17	Topology=i21-43o80-102i115-134o144-166i191-208o223-242i326-348o358-375i421-443o482-499i531-553o568-590i597-616o620-642i654-676o686-703i747-769o
Sprs_3317	len=1186	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3318	len=344	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3319	len=459	ExpAA=139.25	First60=0.00	PredHel=6	Topology=i100-122o182-204i228-250o309-331i352-374o407-426i
Sprs_3320	len=428	ExpAA=25.70	First60=1.13	PredHel=1	Topology=o238-260i
Sprs_3321	len=154	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3322	len=279	ExpAA=32.44	First60=0.02	PredHel=1	Topology=i134-156o
Sprs_3323	len=1270	ExpAA=0.24	First60=0.21	PredHel=0	Topology=o
Sprs_3324	len=209	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3325	len=278	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Sprs_3326	len=1496	ExpAA=1.72	First60=1.64	PredHel=0	Topology=o
Sprs_3327	len=284	ExpAA=2.67	First60=2.67	PredHel=0	Topology=o
Sprs_3328	len=268	ExpAA=3.20	First60=0.00	PredHel=0	Topology=o
Sprs_3329	len=772	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3330	len=1350	ExpAA=0.74	First60=0.05	PredHel=0	Topology=o
Sprs_3331	len=625	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_3332	len=943	ExpAA=0.51	First60=0.14	PredHel=0	Topology=o
Sprs_3333	len=266	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3334	len=411	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3335	len=2152	ExpAA=1.64	First60=0.00	PredHel=0	Topology=o
Sprs_3336	len=1463	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3337	len=443	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3338	len=2203	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3339	len=204	ExpAA=0.79	First60=0.00	PredHel=0	Topology=o
Sprs_3340	len=968	ExpAA=2.56	First60=0.01	PredHel=0	Topology=o
Sprs_3341	len=135	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3342	len=538	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Sprs_3343	len=244	ExpAA=0.44	First60=0.02	PredHel=0	Topology=o
Sprs_3344	len=667	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3345	len=947	ExpAA=0.49	First60=0.00	PredHel=0	Topology=o
Sprs_3346	len=549	ExpAA=123.43	First60=37.61	PredHel=5	Topology=o15-37i76-98o113-132i330-352o367-389i
Sprs_3347	len=793	ExpAA=49.18	First60=28.62	PredHel=2	Topology=o20-42i55-77o
Sprs_3348	len=565	ExpAA=244.04	First60=0.00	PredHel=11	Topology=i81-103o118-140i147-169o174-196i203-225o254-276i383-405o425-444i451-470o475-497i527-549o
Sprs_3349	len=796	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3350	len=56	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Sprs_3351	len=362	ExpAA=0.67	First60=0.07	PredHel=0	Topology=o
Sprs_3352	len=507	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_3353	len=823	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_3354	len=667	ExpAA=10.82	First60=1.98	PredHel=0	Topology=o
Sprs_3355	len=427	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3356	len=185	ExpAA=56.72	First60=18.72	PredHel=2	Topology=o54-76i89-111o
Sprs_3357	len=460	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3358	len=790	ExpAA=3.96	First60=0.00	PredHel=0	Topology=o
Sprs_3359	len=957	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3360	len=419	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3361	len=364	ExpAA=10.14	First60=0.00	PredHel=0	Topology=o
Sprs_3362	len=915	ExpAA=2.67	First60=0.00	PredHel=0	Topology=o
Sprs_3363	len=377	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3364	len=179	ExpAA=0.68	First60=0.00	PredHel=0	Topology=o
Sprs_3365	len=339	ExpAA=0.49	First60=0.01	PredHel=0	Topology=o
Sprs_3366	len=129	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3367	len=1871	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Sprs_3368	len=391	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3369	len=280	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3370	len=859	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_3371	len=536	ExpAA=258.47	First60=29.56	PredHel=11	Topology=i16-38o53-75i82-104o127-149i170-192o196-213i301-323o333-350i363-385o405-427i447-469o
Sprs_3372	len=119	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3373	len=696	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3374	len=1255	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3375	len=130	ExpAA=9.94	First60=9.92	PredHel=0	Topology=o
Sprs_3376	len=736	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Sprs_3377	len=266	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_3378	len=1272	ExpAA=1.83	First60=0.00	PredHel=0	Topology=o
Sprs_3379	len=137	ExpAA=67.38	First60=24.62	PredHel=3	Topology=i7-29o60-82i111-133o
Sprs_3380	len=517	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3381	len=787	ExpAA=236.20	First60=0.00	PredHel=10	Topology=i160-182o197-219i231-253o357-376i424-446o486-508i581-603o607-629i678-700o737-759i
Sprs_3382	len=995	ExpAA=0.54	First60=0.00	PredHel=0	Topology=o
Sprs_3383	len=153	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3384	len=399	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3385	len=526	ExpAA=1.56	First60=1.55	PredHel=0	Topology=o
Sprs_3386	len=761	ExpAA=0.07	First60=0.01	PredHel=0	Topology=o
Sprs_3387	len=846	ExpAA=0.12	First60=0.02	PredHel=0	Topology=o
Sprs_3388	len=509	ExpAA=1.41	First60=1.41	PredHel=0	Topology=o
Sprs_3389	len=128	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Sprs_3390	len=1102	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Sprs_3391	len=1080	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3392	len=261	ExpAA=20.24	First60=0.00	PredHel=1	Topology=i241-260o
Sprs_3393	len=1429	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Sprs_3394	len=759	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3395	len=1376	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_3396	len=141	ExpAA=39.75	First60=17.40	PredHel=2	Topology=i7-29o104-126i
Sprs_3397	len=125	ExpAA=16.75	First60=16.75	PredHel=0	Topology=i
Sprs_3398	len=134	ExpAA=20.36	First60=20.36	PredHel=1	Topology=o4-26i
Sprs_3399	len=136	ExpAA=0.90	First60=0.90	PredHel=0	Topology=o
Sprs_3400	len=198	ExpAA=16.71	First60=16.70	PredHel=1	Topology=i5-22o
Sprs_3401	len=111	ExpAA=1.95	First60=1.95	PredHel=0	Topology=o
Sprs_3402	len=152	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Sprs_3403	len=236	ExpAA=16.48	First60=16.48	PredHel=1	Topology=i5-24o
Sprs_3404	len=200	ExpAA=5.61	First60=5.61	PredHel=0	Topology=o
Sprs_3405	len=549	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Sprs_3406	len=240	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3407	len=233	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
Sprs_3408	len=178	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_3409	len=521	ExpAA=57.05	First60=0.06	PredHel=2	Topology=i429-448o458-480i
Sprs_3410	len=851	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Sprs_3411	len=1754	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
Sprs_3412	len=415	ExpAA=22.98	First60=0.00	PredHel=1	Topology=i147-169o
Sprs_3413	len=1044	ExpAA=28.86	First60=6.36	PredHel=1	Topology=o823-845i
Sprs_3414	len=483	ExpAA=133.86	First60=0.01	PredHel=6	Topology=i157-179o205-227i232-254o292-314i321-343o363-385i
Sprs_3415	len=1039	ExpAA=0.55	First60=0.55	PredHel=0	Topology=o
Sprs_3416	len=473	ExpAA=0.11	First60=0.06	PredHel=0	Topology=o
Sprs_3417	len=310	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3418	len=310	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Sprs_3419	len=314	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3420	len=265	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3421	len=1190	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3422	len=1232	ExpAA=0.11	First60=0.11	PredHel=0	Topology=o
Sprs_3423	len=321	ExpAA=21.56	First60=21.45	PredHel=1	Topology=o4-26i
Sprs_3424	len=1654	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3425	len=421	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3426	len=617	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3427	len=469	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3428	len=103	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3429	len=632	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Sprs_3430	len=1082	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Sprs_3431	len=319	ExpAA=26.62	First60=1.38	PredHel=1	Topology=i61-83o
Sprs_3432	len=400	ExpAA=6.10	First60=6.10	PredHel=0	Topology=o
Sprs_3433	len=1304	ExpAA=7.20	First60=0.00	PredHel=0	Topology=o
Sprs_3434	len=369	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3435	len=1123	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3436	len=581	ExpAA=2.26	First60=0.00	PredHel=0	Topology=o
Sprs_3437	len=242	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_3438	len=57	ExpAA=5.32	First60=5.32	PredHel=0	Topology=i
Sprs_3439	len=747	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3440	len=198	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_3441	len=823	ExpAA=76.73	First60=3.34	PredHel=0	Topology=o
Sprs_3442	len=1558	ExpAA=1.84	First60=0.00	PredHel=0	Topology=o
Sprs_3443	len=306	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Sprs_3444	len=1418	ExpAA=0.54	First60=0.00	PredHel=0	Topology=o
Sprs_3445	len=465	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Sprs_3446	len=286	ExpAA=32.55	First60=19.61	PredHel=1	Topology=i5-24o
Sprs_3447	len=173	ExpAA=2.24	First60=0.15	PredHel=0	Topology=o
Sprs_3448	len=587	ExpAA=0.51	First60=0.17	PredHel=0	Topology=o
Sprs_3449	len=810	ExpAA=137.88	First60=22.90	PredHel=6	Topology=i34-56o533-555i597-619o660-682i736-758o773-792i
Sprs_3450	len=379	ExpAA=0.48	First60=0.11	PredHel=0	Topology=o
Sprs_3451	len=395	ExpAA=7.61	First60=7.60	PredHel=0	Topology=o
Sprs_3452	len=678	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3453	len=94	ExpAA=0.13	First60=0.13	PredHel=0	Topology=o
Sprs_3454	len=496	ExpAA=207.85	First60=0.00	PredHel=10	Topology=i76-98o128-150i171-193o213-235i247-269o289-311i332-354o390-412i419-441o456-478i
Sprs_3455	len=515	ExpAA=20.68	First60=20.67	PredHel=1	Topology=i7-29o
Sprs_3456	len=384	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3457	len=640	ExpAA=4.95	First60=0.00	PredHel=0	Topology=o
Sprs_3458	len=501	ExpAA=238.32	First60=0.00	PredHel=10	Topology=i104-126o141-160i167-189o194-216i228-250o260-282i314-336o389-411i438-460o470-492i
Sprs_3459	len=272	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3460	len=165	ExpAA=48.13	First60=14.13	PredHel=2	Topology=o54-76i135-157o
Sprs_3461	len=1203	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3462	len=1124	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3463	len=404	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Sprs_3464	len=1830	ExpAA=300.76	First60=3.54	PredHel=12	Topology=o70-89i171-188o198-217i224-246o256-278i453-470o664-686i749-771o786-808i1219-1241o1274-1296i1366-1388o
Sprs_3465	len=791	ExpAA=0.32	First60=0.00	PredHel=0	Topology=o
Sprs_3466	len=275	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Sprs_3467	len=1960	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Sprs_3468	len=1064	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Sprs_3469	len=372	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3470	len=333	ExpAA=3.68	First60=0.23	PredHel=0	Topology=o
Sprs_3471	len=179	ExpAA=0.39	First60=0.04	PredHel=0	Topology=o
Sprs_3472	len=1565	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Sprs_3473	len=887	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Sprs_3474	len=158	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Sprs_3475	len=320	ExpAA=1.10	First60=0.00	PredHel=0	Topology=o
Sprs_3476	len=109	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3477	len=510	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Sprs_3478	len=457	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Sprs_3479	len=1864	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3480	len=715	ExpAA=0.40	First60=0.06	PredHel=0	Topology=o
Sprs_3481	len=517	ExpAA=240.60	First60=0.03	PredHel=11	Topology=i77-99o109-131i138-160o164-183i202-224o239-261i318-340o355-377i384-403o426-448i488-510o
Sprs_3482	len=248	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3483	len=795	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Sprs_3484	len=449	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Sprs_3485	len=110	ExpAA=0.40	First60=0.00	PredHel=0	Topology=o
