Usma_0001	len=209	ExpAA=18.77	First60=15.39	PredHel=1	Topology=i45-67o
Usma_3137	len=58	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3138	len=485	ExpAA=18.79	First60=3.82	PredHel=0	Topology=o
Usma_3139	len=884	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3140	len=1048	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3141	len=922	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3142	len=888	ExpAA=22.18	First60=0.02	PredHel=1	Topology=i63-85o
Usma_3143	len=395	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3144	len=128	ExpAA=73.66	First60=29.36	PredHel=3	Topology=i7-29o71-93i100-122o
Usma_3145	len=1034	ExpAA=0.40	First60=0.38	PredHel=0	Topology=o
Usma_3146	len=638	ExpAA=5.05	First60=0.00	PredHel=0	Topology=o
Usma_3147	len=965	ExpAA=0.38	First60=0.00	PredHel=0	Topology=o
Usma_3148	len=217	ExpAA=21.24	First60=21.22	PredHel=1	Topology=i13-35o
Usma_3149	len=342	ExpAA=76.10	First60=0.08	PredHel=4	Topology=i65-87o97-114i127-149o159-178i
Usma_3150	len=389	ExpAA=122.88	First60=27.65	PredHel=5	Topology=i34-56o71-93i100-119o152-174i187-209o
Usma_3152	len=348	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Usma_3153	len=558	ExpAA=260.12	First60=0.13	PredHel=12	Topology=i62-79o99-121i128-147o153-175i188-210o220-242i292-314o329-351i358-376o386-408i415-437o452-474i
Usma_3154	len=87	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3155	len=1461	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3156	len=660	ExpAA=256.64	First60=12.93	PredHel=12	Topology=i48-70o114-136i148-170o185-207i227-249o298-317i389-411o426-448i532-554o559-581i614-636o640-657i
Usma_3157	len=168	ExpAA=90.01	First60=27.59	PredHel=4	Topology=i13-35o55-77i84-106o132-154i
Usma_3158	len=108	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3159	len=136	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3160	len=103	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3161	len=904	ExpAA=38.18	First60=16.46	PredHel=2	Topology=i7-26o786-808i
Usma_3162	len=683	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_3163	len=840	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3164	len=264	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3165	len=403	ExpAA=12.45	First60=0.00	PredHel=0	Topology=o
Usma_3166	len=777	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3167	len=634	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3168	len=461	ExpAA=0.44	First60=0.00	PredHel=0	Topology=o
Usma_3169	len=706	ExpAA=1.43	First60=0.00	PredHel=0	Topology=o
Usma_3170	len=481	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3171	len=325	ExpAA=0.48	First60=0.43	PredHel=0	Topology=o
Usma_3172	len=447	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3173	len=132	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3174	len=627	ExpAA=265.27	First60=0.00	PredHel=12	Topology=i136-158o168-190i202-221o227-249i261-283o298-320i370-392o407-429i449-466o481-503i510-532o547-566i
Usma_3175	len=1010	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3176	len=1268	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3177	len=717	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usma_3178	len=236	ExpAA=6.26	First60=6.16	PredHel=0	Topology=o
Usma_3179	len=409	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usma_3180	len=416	ExpAA=179.10	First60=21.90	PredHel=8	Topology=i7-29o82-100i107-129o162-184i189-206o216-238i318-340o345-364i
Usma_3181	len=1372	ExpAA=129.22	First60=0.18	PredHel=6	Topology=o63-85i146-168o236-258i279-296o316-335i342-364o
Usma_3182	len=741	ExpAA=44.28	First60=22.52	PredHel=2	Topology=i25-47o707-729i
Usma_3183	len=74	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3184	len=757	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3185	len=869	ExpAA=20.46	First60=20.45	PredHel=1	Topology=i13-32o
Usma_3186	len=356	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3187	len=2222	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3188	len=478	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_3189	len=312	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3190	len=527	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3191	len=139	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usma_3192	len=373	ExpAA=24.59	First60=1.92	PredHel=1	Topology=o219-241i
Usma_3193	len=1356	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3194	len=1035	ExpAA=3.93	First60=3.91	PredHel=0	Topology=o
Usma_3195	len=1224	ExpAA=1.07	First60=0.83	PredHel=0	Topology=o
Usma_3196	len=560	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usma_3197	len=339	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usma_3198	len=740	ExpAA=282.82	First60=20.59	PredHel=13	Topology=o39-61i110-132o152-174i264-286o301-318i325-347o362-384i434-456o461-483i496-518o605-624i636-658o695-717i
Usma_3199	len=189	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usma_3200	len=139	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3201	len=157	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3202	len=986	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3203	len=928	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3204	len=331	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
Usma_3205	len=912	ExpAA=0.19	First60=0.08	PredHel=0	Topology=o
Usma_3206	len=1002	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usma_3207	len=252	ExpAA=45.01	First60=0.00	PredHel=2	Topology=o84-106i193-211o
Usma_3208	len=208	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_3209	len=989	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usma_3210	len=189	ExpAA=22.84	First60=22.60	PredHel=1	Topology=i5-27o
Usma_3211	len=1021	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3212	len=379	ExpAA=13.78	First60=11.46	PredHel=0	Topology=o
Usma_3213	len=169	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3214	len=632	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usma_3215	len=215	ExpAA=5.65	First60=5.65	PredHel=0	Topology=o
Usma_3216	len=339	ExpAA=0.34	First60=0.01	PredHel=0	Topology=o
Usma_3217	len=751	ExpAA=292.78	First60=0.00	PredHel=13	Topology=i99-121o126-143i167-189o204-222i263-285o328-350i391-410o453-475i482-504o573-595i633-655o675-697i710-732o
Usma_3218	len=891	ExpAA=0.41	First60=0.00	PredHel=0	Topology=o
Usma_3219	len=512	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_3220	len=444	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3221	len=113	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3222	len=217	ExpAA=0.42	First60=0.00	PredHel=0	Topology=o
Usma_3223	len=716	ExpAA=69.56	First60=43.21	PredHel=3	Topology=i5-27o31-50i186-208o
Usma_3224	len=568	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3225	len=296	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3226	len=113	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3227	len=448	ExpAA=24.57	First60=0.56	PredHel=1	Topology=o294-316i
Usma_3228	len=919	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3229	len=152	ExpAA=0.86	First60=0.08	PredHel=0	Topology=o
Usma_3230	len=369	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3231	len=292	ExpAA=0.21	First60=0.21	PredHel=0	Topology=o
Usma_3232	len=700	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3233	len=537	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Usma_3234	len=2238	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usma_3235	len=950	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usma_3236	len=365	ExpAA=0.76	First60=0.00	PredHel=0	Topology=o
Usma_3237	len=398	ExpAA=0.68	First60=0.00	PredHel=0	Topology=o
Usma_3238	len=936	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usma_3239	len=1511	ExpAA=0.79	First60=0.70	PredHel=0	Topology=o
Usma_3240	len=122	ExpAA=0.32	First60=0.00	PredHel=0	Topology=o
Usma_3241	len=118	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3242	len=171	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3243	len=106	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3244	len=362	ExpAA=2.55	First60=0.00	PredHel=0	Topology=o
Usma_3245	len=552	ExpAA=270.66	First60=12.54	PredHel=12	Topology=i48-70o80-102i127-149o169-191i200-222o245-262i283-305o331-353i385-407o412-434i474-496o506-528i
Usma_3246	len=404	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usma_3247	len=696	ExpAA=0.08	First60=0.02	PredHel=0	Topology=o
Usma_3248	len=234	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usma_3249	len=1931	ExpAA=224.93	First60=22.43	PredHel=10	Topology=o15-37i138-160o204-226i674-696o724-746i767-789o804-826i863-885o889-908i928-950o
Usma_3250	len=1453	ExpAA=282.27	First60=0.00	PredHel=13	Topology=o506-528i535-554o584-606i613-635o645-667i674-693o754-776i1166-1184o1194-1216i1237-1259o1274-1296i1301-1323o1428-1450i
Usma_3251	len=236	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3252	len=191	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3253	len=1382	ExpAA=12.10	First60=0.00	PredHel=0	Topology=o
Usma_3254	len=91	ExpAA=22.52	First60=22.52	PredHel=1	Topology=i21-43o
Usma_3255	len=455	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3256	len=827	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3257	len=560	ExpAA=23.04	First60=0.01	PredHel=1	Topology=i182-204o
Usma_3258	len=1155	ExpAA=161.16	First60=0.00	PredHel=7	Topology=o477-499i512-534o968-990i1003-1025o1045-1067i1097-1119o1129-1151i
Usma_3259	len=574	ExpAA=244.71	First60=11.48	PredHel=10	Topology=i102-120o130-152i159-181o196-218i304-326o341-363i372-394o409-431i438-460o475-497i
Usma_3260	len=354	ExpAA=49.69	First60=2.83	PredHel=0	Topology=o
Usma_3261	len=440	ExpAA=1.27	First60=0.01	PredHel=0	Topology=o
Usma_3262	len=955	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3263	len=630	ExpAA=1.34	First60=0.29	PredHel=0	Topology=o
Usma_3264	len=2507	ExpAA=22.95	First60=0.01	PredHel=1	Topology=i68-90o
Usma_3265	len=394	ExpAA=1.94	First60=0.00	PredHel=0	Topology=o
Usma_3266	len=157	ExpAA=1.78	First60=0.54	PredHel=0	Topology=o
Usma_3267	len=394	ExpAA=20.90	First60=20.77	PredHel=1	Topology=i7-29o
Usma_3268	len=107	ExpAA=0.20	First60=0.19	PredHel=0	Topology=o
Usma_3269	len=128	ExpAA=0.12	First60=0.12	PredHel=0	Topology=o
Usma_3270	len=177	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_3271	len=262	ExpAA=0.09	First60=0.08	PredHel=0	Topology=o
Usma_3272	len=140	ExpAA=1.02	First60=1.02	PredHel=0	Topology=o
Usma_3273	len=1494	ExpAA=318.25	First60=22.33	PredHel=14	Topology=o20-42i76-98o113-135i142-159o169-191i388-410o469-488i490-512o577-599i934-956o971-993i1044-1066o1070-1092i1158-1180o
Usma_3274	len=485	ExpAA=194.10	First60=21.69	PredHel=9	Topology=i21-43o87-109i122-144o159-181i194-216o231-250i325-347o360-382i436-458o
Usma_3276	len=220	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3277	len=243	ExpAA=4.25	First60=4.22	PredHel=0	Topology=o
Usma_3278	len=532	ExpAA=61.91	First60=15.34	PredHel=1	Topology=i73-104o
Usma_3279	len=332	ExpAA=65.06	First60=12.24	PredHel=3	Topology=i48-70o75-97i104-123o
Usma_3280	len=537	ExpAA=77.74	First60=23.18	PredHel=3	Topology=i30-52o72-94i256-275o
Usma_3281	len=424	ExpAA=6.61	First60=0.36	PredHel=0	Topology=o
Usma_3282	len=582	ExpAA=1.29	First60=0.00	PredHel=0	Topology=o
Usma_3283	len=1104	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3284	len=368	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3285	len=1320	ExpAA=7.17	First60=0.00	PredHel=0	Topology=o
Usma_3286	len=399	ExpAA=6.10	First60=6.10	PredHel=0	Topology=o
Usma_3287	len=1113	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_3288	len=650	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usma_3289	len=601	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3290	len=608	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_3291	len=680	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3292	len=393	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3293	len=1652	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_3294	len=336	ExpAA=21.65	First60=21.65	PredHel=1	Topology=o4-26i
Usma_3295	len=1266	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3296	len=1267	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3297	len=285	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3298	len=264	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3299	len=310	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3300	len=315	ExpAA=0.22	First60=0.04	PredHel=0	Topology=o
Usma_3301	len=307	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3302	len=507	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usma_3303	len=1032	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3304	len=471	ExpAA=132.30	First60=0.00	PredHel=6	Topology=i147-169o214-236i243-265o280-302i309-331o357-376i
Usma_3305	len=1021	ExpAA=25.85	First60=3.58	PredHel=1	Topology=o821-843i
Usma_3306	len=407	ExpAA=23.01	First60=0.00	PredHel=1	Topology=i134-156o
Usma_3307	len=1773	ExpAA=0.27	First60=0.00	PredHel=0	Topology=o
Usma_3308	len=847	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_3309	len=525	ExpAA=56.72	First60=0.25	PredHel=3	Topology=o106-125i424-443o453-475i
Usma_3310	len=178	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usma_3311	len=229	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3312	len=239	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3313	len=597	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Usma_3314	len=201	ExpAA=14.80	First60=14.79	PredHel=1	Topology=i5-27o
Usma_3315	len=145	ExpAA=7.85	First60=7.78	PredHel=0	Topology=o
Usma_3316	len=119	ExpAA=11.92	First60=11.92	PredHel=0	Topology=o
Usma_3317	len=120	ExpAA=13.24	First60=13.24	PredHel=0	Topology=o
Usma_3318	len=127	ExpAA=22.05	First60=22.05	PredHel=1	Topology=i7-29o
Usma_3319	len=1410	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3320	len=751	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3321	len=1429	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usma_3322	len=246	ExpAA=16.55	First60=0.00	PredHel=1	Topology=i226-245o
Usma_3323	len=1079	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usma_3324	len=1105	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3325	len=127	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3326	len=562	ExpAA=0.58	First60=0.58	PredHel=0	Topology=o
Usma_3327	len=864	ExpAA=0.15	First60=0.03	PredHel=0	Topology=o
Usma_3328	len=755	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
Usma_3329	len=525	ExpAA=1.07	First60=1.06	PredHel=0	Topology=o
Usma_3330	len=407	ExpAA=0.08	First60=0.07	PredHel=0	Topology=o
Usma_3331	len=162	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3332	len=996	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usma_3333	len=895	ExpAA=243.42	First60=0.00	PredHel=10	Topology=i160-182o197-219i232-254o274-296i424-446o493-515i586-608o612-634i779-801o843-865i
Usma_3334	len=527	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3335	len=137	ExpAA=68.06	First60=25.55	PredHel=3	Topology=i7-29o58-80i109-131o
Usma_3336	len=155	ExpAA=11.15	First60=11.14	PredHel=0	Topology=o
Usma_3337	len=732	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usma_3338	len=129	ExpAA=13.04	First60=13.03	PredHel=0	Topology=o
Usma_3339	len=1291	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3340	len=693	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3341	len=123	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3342	len=537	ExpAA=252.96	First60=28.41	PredHel=11	Topology=i17-39o54-76i83-105o129-146i167-189o193-215i302-324o334-351i364-386o406-428i448-470o
Usma_3343	len=211	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3344	len=871	ExpAA=0.24	First60=0.00	PredHel=0	Topology=o
Usma_3345	len=268	ExpAA=0.06	First60=0.06	PredHel=0	Topology=o
Usma_3346	len=403	ExpAA=0.46	First60=0.00	PredHel=0	Topology=o
Usma_3347	len=1850	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3348	len=129	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3349	len=357	ExpAA=0.53	First60=0.00	PredHel=0	Topology=o
Usma_3350	len=179	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3351	len=376	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3352	len=958	ExpAA=0.60	First60=0.00	PredHel=0	Topology=o
Usma_3353	len=365	ExpAA=4.79	First60=0.00	PredHel=0	Topology=o
Usma_3354	len=390	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3355	len=941	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3356	len=786	ExpAA=1.30	First60=0.00	PredHel=0	Topology=o
Usma_3357	len=456	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3358	len=181	ExpAA=59.37	First60=21.65	PredHel=2	Topology=o53-75i88-110o
Usma_3359	len=422	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3360	len=667	ExpAA=17.84	First60=2.88	PredHel=0	Topology=o
Usma_3361	len=825	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usma_3362	len=499	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3363	len=362	ExpAA=0.67	First60=0.07	PredHel=0	Topology=o
Usma_3364	len=56	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3365	len=796	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usma_3366	len=565	ExpAA=247.98	First60=0.00	PredHel=12	Topology=i81-103o118-140i147-169o174-196i203-225o254-276i383-405o425-444i451-470o475-497i517-534o538-557i
Usma_3367	len=135	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3368	len=551	ExpAA=0.52	First60=0.00	PredHel=0	Topology=o
Usma_3369	len=249	ExpAA=0.39	First60=0.02	PredHel=0	Topology=o
Usma_3370	len=675	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3371	len=946	ExpAA=0.48	First60=0.00	PredHel=0	Topology=o
Usma_3372	len=559	ExpAA=122.73	First60=37.35	PredHel=5	Topology=o15-37i76-98o113-132i340-362o377-399i
Usma_3373	len=968	ExpAA=1.64	First60=0.00	PredHel=0	Topology=o
Usma_3374	len=206	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3375	len=2125	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3376	len=436	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3377	len=1453	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3378	len=2139	ExpAA=2.75	First60=0.00	PredHel=0	Topology=o
Usma_3379	len=425	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usma_3380	len=273	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3381	len=943	ExpAA=0.15	First60=0.10	PredHel=0	Topology=o
Usma_3382	len=571	ExpAA=0.18	First60=0.17	PredHel=0	Topology=o
Usma_3383	len=616	ExpAA=0.08	First60=0.01	PredHel=0	Topology=o
Usma_3384	len=1321	ExpAA=0.25	First60=0.03	PredHel=0	Topology=o
Usma_3385	len=766	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3386	len=268	ExpAA=0.51	First60=0.00	PredHel=0	Topology=o
Usma_3387	len=285	ExpAA=3.92	First60=3.92	PredHel=0	Topology=o
Usma_3388	len=1499	ExpAA=0.72	First60=0.67	PredHel=0	Topology=o
Usma_3389	len=282	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_3390	len=209	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3391	len=769	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usma_3392	len=253	ExpAA=35.59	First60=0.03	PredHel=1	Topology=i114-136o
Usma_3393	len=103	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3394	len=401	ExpAA=34.34	First60=0.86	PredHel=1	Topology=o218-240i
Usma_3395	len=463	ExpAA=146.40	First60=0.01	PredHel=6	Topology=i104-126o186-208i232-254o313-335i356-378o411-430i
Usma_3396	len=351	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3397	len=1162	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usma_3398	len=1069	ExpAA=367.01	First60=24.29	PredHel=15	Topology=i21-43o79-101i114-133o143-165i190-207o222-241i321-343o353-375i533-555o570-592i599-618o622-644i656-678o688-705i748-770o
Usma_3399	len=921	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3400	len=897	ExpAA=7.55	First60=7.55	PredHel=0	Topology=o
Usma_3401	len=55	ExpAA=19.29	First60=19.29	PredHel=1	Topology=o15-37i
Usma_3402	len=2137	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3403	len=268	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_3404	len=1606	ExpAA=2.41	First60=0.00	PredHel=0	Topology=o
Usma_3405	len=114	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_3406	len=637	ExpAA=60.37	First60=0.32	PredHel=1	Topology=i88-110o
Usma_3407	len=93	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usma_3408	len=1057	ExpAA=0.22	First60=0.00	PredHel=0	Topology=o
Usma_3409	len=184	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usma_3410	len=475	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3411	len=840	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3412	len=305	ExpAA=0.06	First60=0.02	PredHel=0	Topology=o
Usma_3413	len=120	ExpAA=0.15	First60=0.15	PredHel=0	Topology=o
Usma_3414	len=747	ExpAA=0.32	First60=0.01	PredHel=0	Topology=o
Usma_3415	len=765	ExpAA=5.44	First60=0.00	PredHel=0	Topology=o
Usma_3416	len=1237	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Usma_3417	len=759	ExpAA=231.98	First60=0.00	PredHel=11	Topology=i358-380o390-412i436-458o473-495i502-524o544-563i576-598o621-643i664-681o687-709i722-741o
Usma_3418	len=171	ExpAA=0.08	First60=0.05	PredHel=0	Topology=o
Usma_3419	len=462	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usma_3420	len=410	ExpAA=0.10	First60=0.10	PredHel=0	Topology=o
Usma_3421	len=918	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3422	len=1251	ExpAA=0.67	First60=0.00	PredHel=0	Topology=o
Usma_3423	len=539	ExpAA=22.61	First60=0.02	PredHel=1	Topology=o496-518i
Usma_3424	len=495	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3425	len=558	ExpAA=281.88	First60=30.53	PredHel=13	Topology=o10-27i48-70o74-96i117-139o154-176i185-207o227-246i258-280o300-322i351-370o375-397i409-431o451-473i
Usma_3426	len=1683	ExpAA=0.13	First60=0.00	PredHel=0	Topology=o
Usma_3427	len=294	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3428	len=253	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3429	len=346	ExpAA=0.26	First60=0.00	PredHel=0	Topology=o
Usma_3430	len=846	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3431	len=106	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3432	len=586	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usma_3433	len=887	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3434	len=596	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3435	len=489	ExpAA=0.04	First60=0.03	PredHel=0	Topology=o
Usma_3436	len=560	ExpAA=1.72	First60=0.00	PredHel=0	Topology=o
Usma_3437	len=550	ExpAA=47.57	First60=0.00	PredHel=2	Topology=o136-158i270-292o
Usma_3438	len=368	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3439	len=223	ExpAA=11.98	First60=9.27	PredHel=0	Topology=o
Usma_3440	len=148	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usma_3441	len=186	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usma_3442	len=443	ExpAA=18.98	First60=0.00	PredHel=1	Topology=i190-212o
Usma_3443	len=3892	ExpAA=0.82	First60=0.03	PredHel=0	Topology=o
Usma_3444	len=580	ExpAA=102.43	First60=0.00	PredHel=5	Topology=i70-92o112-134i171-193o203-222i224-246o
Usma_3445	len=248	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
