Usho_0001	len=154	ExpAA=21.23	First60=4.72	PredHel=1	Topology=i56-78o
Usho_3569	len=194	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_3570	len=663	ExpAA=0.28	First60=0.00	PredHel=0	Topology=o
Usho_3571	len=184	ExpAA=0.15	First60=0.15	PredHel=0	Topology=o
Usho_3572	len=735	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_3573	len=523	ExpAA=2.35	First60=0.03	PredHel=0	Topology=o
Usho_3574	len=136	ExpAA=0.18	First60=0.18	PredHel=0	Topology=o
Usho_3575	len=518	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Usho_3576	len=1134	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_3577	len=1516	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3578	len=243	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_3579	len=154	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usho_3580	len=582	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3581	len=389	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_3582	len=475	ExpAA=0.44	First60=0.06	PredHel=0	Topology=o
Usho_3583	len=333	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3584	len=649	ExpAA=36.36	First60=0.01	PredHel=1	Topology=o600-617i
Usho_3585	len=566	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3586	len=360	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3587	len=339	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3588	len=2291	ExpAA=0.12	First60=0.02	PredHel=0	Topology=o
Usho_3589	len=432	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_3590	len=78	ExpAA=18.67	First60=18.67	PredHel=1	Topology=o20-42i
Usho_3591	len=1056	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3592	len=363	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_3593	len=1253	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3594	len=346	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3595	len=188	ExpAA=3.54	First60=0.00	PredHel=0	Topology=o
Usho_3596	len=631	ExpAA=18.44	First60=18.12	PredHel=0	Topology=o
Usho_3597	len=154	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3598	len=256	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3599	len=493	ExpAA=238.02	First60=5.58	PredHel=10	Topology=i55-77o92-114i126-145o151-173i185-207o222-244i287-309o320-339i352-374o452-474i
Usho_3600	len=764	ExpAA=0.10	First60=0.00	PredHel=0	Topology=o
Usho_3601	len=127	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3602	len=1287	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3603	len=868	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Usho_3604	len=278	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3605	len=241	ExpAA=9.05	First60=7.44	PredHel=0	Topology=o
Usho_3606	len=220	ExpAA=4.22	First60=0.03	PredHel=0	Topology=o
Usho_3607	len=695	ExpAA=143.63	First60=0.00	PredHel=1	Topology=i167-189o
Usho_3608	len=639	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3609	len=550	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3610	len=1708	ExpAA=22.49	First60=0.05	PredHel=1	Topology=i140-162o
Usho_3611	len=443	ExpAA=155.25	First60=22.71	PredHel=6	Topology=i36-58o73-95i155-177o203-225i238-260o270-292i
Usho_3612	len=190	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_3613	len=690	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_3614	len=1471	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_3615	len=232	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Usho_3616	len=87	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3617	len=28	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_3618	len=379	ExpAA=0.05	First60=0.05	PredHel=0	Topology=o
Usho_3619	len=494	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_3620	len=532	ExpAA=44.24	First60=21.98	PredHel=2	Topology=i13-35o298-320i
Usho_3621	len=2301	ExpAA=1.70	First60=0.00	PredHel=0	Topology=o
Usho_3622	len=591	ExpAA=21.07	First60=21.01	PredHel=1	Topology=i5-27o
Usho_3623	len=680	ExpAA=0.13	First60=0.09	PredHel=0	Topology=o
Usho_3624	len=471	ExpAA=7.84	First60=4.96	PredHel=0	Topology=o
Usho_3625	len=1121	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usho_3626	len=101	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3627	len=535	ExpAA=119.71	First60=0.40	PredHel=5	Topology=o207-229i278-300o320-338i402-424o451-473i
Usho_3628	len=110	ExpAA=21.54	First60=7.11	PredHel=1	Topology=o55-77i
Usho_3629	len=267	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_3630	len=348	ExpAA=5.25	First60=3.33	PredHel=0	Topology=o
Usho_3631	len=536	ExpAA=2.58	First60=0.89	PredHel=0	Topology=o
Usho_3632	len=316	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3633	len=580	ExpAA=241.36	First60=0.00	PredHel=10	Topology=i145-164o168-190i197-219o229-251i258-280o336-358i370-392o414-436i443-465o508-530i
Usho_3634	len=106	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3635	len=647	ExpAA=4.01	First60=0.10	PredHel=0	Topology=o
Usho_3636	len=957	ExpAA=13.91	First60=4.17	PredHel=0	Topology=o
Usho_3637	len=876	ExpAA=21.63	First60=21.59	PredHel=1	Topology=i7-29o
Usho_3638	len=170	ExpAA=14.33	First60=0.00	PredHel=0	Topology=o
Usho_3639	len=689	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3640	len=1357	ExpAA=0.14	First60=0.02	PredHel=0	Topology=o
Usho_3641	len=905	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3642	len=310	ExpAA=84.14	First60=0.00	PredHel=4	Topology=i169-191o201-223i236-258o263-285i
Usho_3643	len=673	ExpAA=0.06	First60=0.03	PredHel=0	Topology=o
Usho_3644	len=128	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_3645	len=970	ExpAA=15.21	First60=0.51	PredHel=0	Topology=o
Usho_3646	len=568	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3647	len=523	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3648	len=589	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3649	len=440	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3650	len=620	ExpAA=6.52	First60=6.43	PredHel=0	Topology=o
Usho_3651	len=252	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_3652	len=133	ExpAA=6.27	First60=5.97	PredHel=0	Topology=o
Usho_3653	len=1298	ExpAA=22.54	First60=22.05	PredHel=1	Topology=i13-35o
Usho_3654	len=697	ExpAA=52.38	First60=12.00	PredHel=2	Topology=o86-108i120-142o
Usho_3655	len=654	ExpAA=63.18	First60=19.87	PredHel=3	Topology=i7-29o165-187i269-291o
Usho_3656	len=479	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3657	len=534	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3658	len=408	ExpAA=0.15	First60=0.01	PredHel=0	Topology=o
Usho_3659	len=799	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_3660	len=196	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3661	len=205	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3662	len=777	ExpAA=23.68	First60=0.00	PredHel=1	Topology=i246-268o
Usho_3663	len=430	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_3664	len=628	ExpAA=6.66	First60=6.59	PredHel=0	Topology=o
Usho_3665	len=862	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3666	len=207	ExpAA=11.52	First60=11.40	PredHel=0	Topology=o
Usho_3667	len=131	ExpAA=33.05	First60=20.18	PredHel=1	Topology=i24-41o
Usho_3668	len=714	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3669	len=333	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3670	len=158	ExpAA=0.64	First60=0.27	PredHel=0	Topology=o
Usho_3671	len=782	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3672	len=271	ExpAA=2.40	First60=2.38	PredHel=0	Topology=o
Usho_3673	len=113	ExpAA=22.07	First60=22.07	PredHel=1	Topology=o15-37i
Usho_3674	len=813	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3675	len=134	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3676	len=209	ExpAA=1.01	First60=1.00	PredHel=0	Topology=o
Usho_3677	len=358	ExpAA=0.06	First60=0.02	PredHel=0	Topology=o
Usho_3678	len=380	ExpAA=88.31	First60=0.05	PredHel=3	Topology=o149-171i195-213o228-250i
Usho_3679	len=396	ExpAA=70.70	First60=0.03	PredHel=3	Topology=o113-135i194-216o261-283i
Usho_3680	len=344	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3681	len=517	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_3682	len=497	ExpAA=118.39	First60=12.40	PredHel=3	Topology=i80-102o173-191i198-220o
Usho_3683	len=1237	ExpAA=0.11	First60=0.00	PredHel=0	Topology=o
Usho_3684	len=1020	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3685	len=703	ExpAA=22.68	First60=10.54	PredHel=1	Topology=i50-72o
Usho_3686	len=476	ExpAA=31.13	First60=14.39	PredHel=0	Topology=o
Usho_3687	len=350	ExpAA=0.09	First60=0.01	PredHel=0	Topology=o
Usho_3688	len=1604	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_3689	len=847	ExpAA=0.09	First60=0.06	PredHel=0	Topology=o
Usho_3690	len=606	ExpAA=22.44	First60=0.01	PredHel=1	Topology=i92-114o
Usho_3691	len=114	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3692	len=573	ExpAA=24.24	First60=0.00	PredHel=1	Topology=i81-103o
Usho_3693	len=203	ExpAA=3.14	First60=3.14	PredHel=0	Topology=o
Usho_3694	len=579	ExpAA=22.74	First60=0.00	PredHel=1	Topology=i99-121o
Usho_3695	len=541	ExpAA=15.64	First60=15.59	PredHel=1	Topology=i7-23o
Usho_3696	len=607	ExpAA=7.84	First60=0.00	PredHel=0	Topology=o
Usho_3697	len=453	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_3698	len=769	ExpAA=0.03	First60=0.01	PredHel=0	Topology=o
Usho_3699	len=652	ExpAA=14.03	First60=0.00	PredHel=0	Topology=o
Usho_3700	len=272	ExpAA=1.62	First60=0.01	PredHel=0	Topology=o
Usho_3701	len=156	ExpAA=20.20	First60=20.19	PredHel=1	Topology=i12-34o
Usho_3702	len=157	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3703	len=532	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_3704	len=312	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3705	len=777	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3706	len=156	ExpAA=21.09	First60=21.09	PredHel=1	Topology=i17-39o
Usho_3707	len=417	ExpAA=240.64	First60=22.75	PredHel=11	Topology=i37-59o64-86i99-121o132-154i167-189o218-240i266-288o303-325i332-354o364-386i393-415o
Usho_3708	len=829	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_3709	len=1084	ExpAA=0.73	First60=0.00	PredHel=0	Topology=o
Usho_3710	len=449	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_3711	len=145	ExpAA=0.39	First60=0.00	PredHel=0	Topology=o
Usho_3712	len=357	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3713	len=582	ExpAA=0.06	First60=0.04	PredHel=0	Topology=o
Usho_3714	len=107	ExpAA=0.03	First60=0.03	PredHel=0	Topology=o
Usho_3715	len=711	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
Usho_3716	len=636	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_3717	len=1227	ExpAA=0.12	First60=0.03	PredHel=0	Topology=o
Usho_3718	len=302	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_3719	len=927	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_3720	len=1754	ExpAA=0.15	First60=0.00	PredHel=0	Topology=o
Usho_3721	len=849	ExpAA=237.51	First60=0.00	PredHel=10	Topology=o81-103i175-197o207-226i233-255o300-322i460-482o508-527i669-686o756-778i785-807o
Usho_3722	len=1436	ExpAA=11.59	First60=11.58	PredHel=0	Topology=o
Usho_3723	len=858	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3724	len=502	ExpAA=3.60	First60=0.00	PredHel=0	Topology=o
Usho_3725	len=1142	ExpAA=60.96	First60=0.00	PredHel=1	Topology=o1113-1135i
Usho_3726	len=343	ExpAA=0.26	First60=0.01	PredHel=0	Topology=o
Usho_3727	len=1416	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3728	len=1096	ExpAA=0.38	First60=0.00	PredHel=0	Topology=o
Usho_3729	len=472	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_3730	len=231	ExpAA=15.22	First60=0.02	PredHel=0	Topology=o
Usho_3731	len=1044	ExpAA=0.16	First60=0.07	PredHel=0	Topology=o
Usho_3732	len=516	ExpAA=15.38	First60=15.32	PredHel=0	Topology=o
Usho_3733	len=134	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3734	len=840	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3735	len=1642	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3736	len=585	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_3737	len=1525	ExpAA=0.30	First60=0.00	PredHel=0	Topology=o
Usho_3738	len=237	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3739	len=266	ExpAA=0.84	First60=0.00	PredHel=0	Topology=o
Usho_3740	len=153	ExpAA=6.94	First60=0.00	PredHel=0	Topology=o
Usho_3741	len=700	ExpAA=0.27	First60=0.09	PredHel=0	Topology=o
Usho_3742	len=1070	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3743	len=93	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3744	len=66	ExpAA=38.53	First60=38.53	PredHel=2	Topology=i7-29o33-55i
Usho_3745	len=670	ExpAA=9.41	First60=0.13	PredHel=0	Topology=o
Usho_3746	len=443	ExpAA=0.38	First60=0.00	PredHel=0	Topology=o
Usho_3747	len=177	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3748	len=311	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3749	len=827	ExpAA=0.51	First60=0.01	PredHel=0	Topology=o
Usho_3750	len=311	ExpAA=73.77	First60=13.99	PredHel=0	Topology=o
Usho_3751	len=342	ExpAA=21.78	First60=21.78	PredHel=1	Topology=i28-50o
Usho_3752	len=1001	ExpAA=15.60	First60=12.08	PredHel=0	Topology=o
Usho_3753	len=422	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usho_3754	len=1240	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_3755	len=226	ExpAA=21.08	First60=0.05	PredHel=1	Topology=i203-225o
Usho_3756	len=392	ExpAA=0.09	First60=0.09	PredHel=0	Topology=o
Usho_3757	len=281	ExpAA=0.92	First60=0.02	PredHel=0	Topology=o
Usho_3758	len=1798	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3759	len=470	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3760	len=1393	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3761	len=316	ExpAA=22.53	First60=10.50	PredHel=0	Topology=o
Usho_3762	len=1241	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3763	len=508	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3764	len=317	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3765	len=485	ExpAA=237.23	First60=22.95	PredHel=11	Topology=o34-56i63-85o122-144i151-173o188-210i223-242o257-279i286-308o313-335i342-361o389-411i
Usho_3766	len=248	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usho_3767	len=336	ExpAA=0.04	First60=0.01	PredHel=0	Topology=o
Usho_3768	len=424	ExpAA=0.69	First60=0.53	PredHel=0	Topology=o
Usho_3769	len=306	ExpAA=21.48	First60=0.28	PredHel=0	Topology=o
Usho_3770	len=638	ExpAA=0.31	First60=0.00	PredHel=0	Topology=o
Usho_3771	len=572	ExpAA=0.11	First60=0.06	PredHel=0	Topology=o
Usho_3772	len=179	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_3773	len=618	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_3774	len=607	ExpAA=16.95	First60=16.95	PredHel=1	Topology=i26-48o
Usho_3775	len=434	ExpAA=77.72	First60=32.79	PredHel=3	Topology=i13-35o50-72i92-114o
Usho_3776	len=460	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3777	len=351	ExpAA=0.32	First60=0.00	PredHel=0	Topology=o
Usho_3778	len=120	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3779	len=268	ExpAA=18.59	First60=0.00	PredHel=1	Topology=i247-264o
Usho_3780	len=255	ExpAA=16.92	First60=1.29	PredHel=0	Topology=o
Usho_3781	len=88	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3782	len=848	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_3783	len=431	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_3784	len=458	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3785	len=798	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3786	len=446	ExpAA=0.53	First60=0.00	PredHel=0	Topology=o
Usho_3787	len=134	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_3788	len=406	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3789	len=1168	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_3790	len=374	ExpAA=0.02	First60=0.02	PredHel=0	Topology=o
Usho_3791	len=955	ExpAA=1.71	First60=0.00	PredHel=0	Topology=o
Usho_3792	len=479	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3793	len=497	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_3794	len=343	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3795	len=1278	ExpAA=0.06	First60=0.00	PredHel=0	Topology=o
Usho_3796	len=599	ExpAA=0.04	First60=0.00	PredHel=0	Topology=o
Usho_3797	len=794	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3798	len=490	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_3799	len=141	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_3800	len=203	ExpAA=115.07	First60=36.97	PredHel=5	Topology=i7-26o46-68i88-110o133-155i175-197o
Usho_3801	len=331	ExpAA=0.37	First60=0.37	PredHel=0	Topology=o
Usho_3802	len=851	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3803	len=1062	ExpAA=22.15	First60=0.00	PredHel=1	Topology=o994-1016i
Usho_3804	len=120	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3805	len=715	ExpAA=6.42	First60=0.00	PredHel=0	Topology=o
Usho_3806	len=70	ExpAA=25.07	First60=22.16	PredHel=1	Topology=o10-32i
Usho_3807	len=263	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_3808	len=525	ExpAA=0.03	First60=0.00	PredHel=0	Topology=o
Usho_3809	len=307	ExpAA=42.37	First60=19.50	PredHel=2	Topology=i7-29o134-156i
Usho_3810	len=1694	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3811	len=364	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3812	len=512	ExpAA=213.06	First60=0.00	PredHel=10	Topology=i149-171o186-207i220-242o247-266i275-294o375-397i404-426o436-458i465-484o488-510i
Usho_3813	len=955	ExpAA=0.98	First60=0.00	PredHel=0	Topology=o
Usho_3814	len=208	ExpAA=0.07	First60=0.02	PredHel=0	Topology=o
Usho_3815	len=668	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usho_3816	len=133	ExpAA=0.15	First60=0.15	PredHel=0	Topology=o
Usho_3817	len=184	ExpAA=1.78	First60=0.00	PredHel=0	Topology=o
Usho_3818	len=459	ExpAA=0.45	First60=0.08	PredHel=0	Topology=o
Usho_3819	len=191	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3820	len=724	ExpAA=0.02	First60=0.01	PredHel=0	Topology=o
Usho_3821	len=703	ExpAA=226.24	First60=0.00	PredHel=10	Topology=o210-232i259-281o296-318i327-349o369-391i404-426o446-468i488-510o515-532i668-690o
Usho_3822	len=321	ExpAA=39.73	First60=15.79	PredHel=2	Topology=i7-26o80-97i
Usho_3823	len=976	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_3824	len=1574	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3825	len=292	ExpAA=0.18	First60=0.15	PredHel=0	Topology=o
Usho_3826	len=900	ExpAA=5.28	First60=0.00	PredHel=0	Topology=o
Usho_3827	len=750	ExpAA=113.80	First60=0.02	PredHel=5	Topology=o161-183i196-218o303-325i387-409o424-446i
Usho_3828	len=1174	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3829	len=1940	ExpAA=0.03	First60=0.02	PredHel=0	Topology=o
Usho_3830	len=366	ExpAA=20.19	First60=20.19	PredHel=1	Topology=i7-29o
Usho_3831	len=1219	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3832	len=128	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3833	len=298	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_3834	len=380	ExpAA=0.18	First60=0.00	PredHel=0	Topology=o
Usho_3835	len=430	ExpAA=0.07	First60=0.00	PredHel=0	Topology=o
Usho_3836	len=146	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3837	len=280	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3838	len=1402	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3839	len=635	ExpAA=157.67	First60=0.00	PredHel=7	Topology=i220-242o313-335i352-369o379-401i408-430o445-467i526-548o
Usho_3840	len=234	ExpAA=2.46	First60=2.46	PredHel=0	Topology=o
Usho_3841	len=281	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3842	len=669	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_3843	len=697	ExpAA=25.86	First60=20.19	PredHel=1	Topology=i29-46o
Usho_3844	len=495	ExpAA=0.20	First60=0.00	PredHel=0	Topology=o
Usho_3845	len=674	ExpAA=0.05	First60=0.01	PredHel=0	Topology=o
Usho_3846	len=150	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3847	len=555	ExpAA=0.17	First60=0.00	PredHel=0	Topology=o
Usho_3848	len=359	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3849	len=907	ExpAA=0.05	First60=0.00	PredHel=0	Topology=o
Usho_3850	len=236	ExpAA=0.66	First60=0.00	PredHel=0	Topology=o
Usho_3851	len=171	ExpAA=20.71	First60=20.71	PredHel=1	Topology=o10-32i
Usho_3852	len=340	ExpAA=8.62	First60=0.00	PredHel=0	Topology=o
Usho_3853	len=1102	ExpAA=0.23	First60=0.00	PredHel=0	Topology=o
Usho_3854	len=353	ExpAA=1.74	First60=0.00	PredHel=0	Topology=o
Usho_3855	len=279	ExpAA=0.16	First60=0.00	PredHel=0	Topology=o
Usho_3856	len=935	ExpAA=0.01	First60=0.00	PredHel=0	Topology=o
Usho_3857	len=927	ExpAA=1.16	First60=0.07	PredHel=0	Topology=o
Usho_3858	len=206	ExpAA=109.57	First60=30.75	PredHel=5	Topology=i13-35o50-72i93-115o139-161i168-185o
Usho_3859	len=219	ExpAA=87.87	First60=21.50	PredHel=3	Topology=o27-46i98-120o165-187i
Usho_3860	len=449	ExpAA=0.09	First60=0.00	PredHel=0	Topology=o
Usho_3861	len=682	ExpAA=0.49	First60=0.13	PredHel=0	Topology=o
Usho_3862	len=100	ExpAA=0.00	First60=0.00	PredHel=0	Topology=i
Usho_3863	len=1264	ExpAA=215.91	First60=36.33	PredHel=8	Topology=o15-37i49-71o86-106i119-141o224-243i309-331o346-368i424-446o
Usho_3864	len=280	ExpAA=91.63	First60=12.66	PredHel=4	Topology=i49-68o127-149i220-242o257-279i
Usho_3865	len=503	ExpAA=11.21	First60=11.21	PredHel=0	Topology=o
Usho_3866	len=603	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3867	len=239	ExpAA=21.48	First60=0.00	PredHel=1	Topology=i99-118o
Usho_3868	len=685	ExpAA=25.65	First60=0.00	PredHel=1	Topology=i78-100o
Usho_3869	len=1235	ExpAA=0.08	First60=0.00	PredHel=0	Topology=o
Usho_3870	len=945	ExpAA=1.43	First60=1.43	PredHel=0	Topology=o
Usho_3871	len=922	ExpAA=0.02	First60=0.00	PredHel=0	Topology=o
Usho_3872	len=1269	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3873	len=539	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3874	len=605	ExpAA=0.12	First60=0.00	PredHel=0	Topology=o
Usho_3875	len=1716	ExpAA=0.01	First60=0.01	PredHel=0	Topology=o
Usho_3876	len=581	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3877	len=605	ExpAA=0.19	First60=0.00	PredHel=0	Topology=o
Usho_3878	len=496	ExpAA=0.25	First60=0.00	PredHel=0	Topology=o
Usho_3879	len=329	ExpAA=13.95	First60=13.83	PredHel=0	Topology=o
Usho_3880	len=357	ExpAA=18.90	First60=18.78	PredHel=1	Topology=i5-27o
Usho_3881	len=312	ExpAA=15.67	First60=15.64	PredHel=0	Topology=o
Usho_3882	len=537	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3883	len=271	ExpAA=1.52	First60=0.00	PredHel=0	Topology=o
Usho_3884	len=352	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3885	len=1104	ExpAA=0.53	First60=0.50	PredHel=0	Topology=o
Usho_3886	len=182	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3887	len=174	ExpAA=0.00	First60=0.00	PredHel=0	Topology=o
Usho_3888	len=637	ExpAA=173.28	First60=20.61	PredHel=8	Topology=o4-26i122-144o159-176i197-219o223-245i258-280o293-312i324-343o
